OC_omid,issn,EP_id,Publications_in_venue,Open Access
062501394271,"['1575-166X', '2173-6847']",483270,11,Uknown
062501394334,['2173-8947'],497369,1,True
062501394342,['2174-0178'],486640,1,True
062501394344,"['2174-0682', '1139-5737']",487416,206,True
062501399283,"['1558-5468', '1558-6073']",477714,232,Uknown
0625014029,"['1537-5927', '1541-0986']",445682,1563,Uknown
062501405810,"['2335-2388', '1392-8295']",498645,109,True
062501408957,['1308-8173'],503949,160,True
062501414712,['2708-3098'],505222,25,Uknown
062501414884,['1420-2530'],486379,387,Uknown
062501427931,['2410-132X'],488002,85,True
062501438080,"['2246-2945', '2245-599X']",479528,16,True
062501438095,"['2245-6937', '0907-6182']",341406,89,True
062501438170,['2245-8875'],481226,154,True
062501458389,"['1528-0268', '1743-1735']",447659,162,Uknown
062501464175,['2308-6912'],502746,194,True
062501464286,"['2308-7250', '2075-5279']",485363,286,True
062501471363,['1530-7190'],448044,297,Uknown
062501475613,"['1076-898X', '1939-2192']",442906,775,Uknown
0625014921,"['1366-2724', '1756-9923']",483085,59,Uknown
062501500829,"['1844-4369', '2065-9628']",486303,70,True
062501500860,"['1844-6965', '2668-7070']",488873,1,True
062501500892,['1844-8208'],471915,1,True
062501500895,['1844-8836'],484869,18,True
062501500905,"['2559-1983', '1844-8887']",498319,42,Uknown
062501525526,['2574-2329'],498782,29,Uknown
062501547770,['0133-2570'],481864,8,Uknown
062501547841,['0134-3289'],496441,14,Uknown
062501549181,"['2039-1730', '2611-8653']",503017,11,True
0625015558,"['0022-0272', '1366-5839']",341945,1851,Uknown
062501557598,"['0017-1298', '2196-9043']",440984,211,Uknown
062501559779,"['1991-0177', '1999-818X']",486266,125,True
062501559978,['1991-2773'],490308,4,True
062501577230,"['1803-8174', '2571-0257']",485058,2,True
062501577235,['1803-8220'],486149,32,True
062501577248,['1803-8417'],479199,368,True
062501577317,"['1803-845X', '2336-4548']",488996,127,Uknown
062501577327,"['1803-9278', '1805-9023']",484824,2,True
062501577330,"['2571-0613', '1803-9782']",488044,137,True
062501578484,"['0924-0608', '1879-4750']",440509,210,True
062501579867,"['2427-920X', '2100-1340']",489622,314,True
062501581643,"['1878-5328', '1878-5301']",499570,17,Uknown
062501582981,['0860-0716'],482529,6,Uknown
062501582998,['0860-116X'],497623,2,Uknown
062501590100,"['1794-3841', '2422-409X']",488586,83,True
062501604703,['2448-7694'],501974,7,Uknown
062501632260,"['1821-1127', '1450-6661']",503342,156,True
062501635037,['1734-087X'],500539,268,Uknown
062501639165,['2173-125X'],501830,43,Uknown
062501639207,"['0210-7716', '2253-8291']",481991,17,True
062501654648,"['2358-3428', '1516-4039']",489617,56,Uknown
062501654758,"['1413-9073', '2358-4114']",496832,63,True
062501655734,['2358-4874'],493304,3,True
06250166935,['0039-1735'],490983,782,Uknown
062501673810,['0018-2176'],441164,734,Uknown
0625016739,"['1468-2648', '0305-7410']",439047,2591,Uknown
0625016740,['0305-750X'],342504,6640,Uknown
062501674163,"['0018-2311', '2365-3108']",441172,38,Uknown
0625016773,['0305-7488'],443053,1456,Uknown
0625016787,"['0305-764X', '1469-3577']",438799,1302,Uknown
0625016821,"['1469-3623', '0305-7925']",436761,1577,Uknown
062501682451,['2651-3234'],496897,84,Uknown
062501693519,"['1516-4330', '2316-7114']",499415,47,True
062501694154,['2316-6614'],489037,13,True
062501694333,"['1758-9584', '1758-9576']",493905,59,True
062501694349,['1758-972X'],489167,9,True
062501703015,"['0272-0965', '1570-0747']",445889,290,Uknown
062501708051,"['1580-8122', '2591-2194']",483288,97,Uknown
062501708068,"['2591-2240', '2591-2259']",479843,94,Uknown
062501708119,"['1853-2845', '2591-2852']",504151,3,True
0625017165,"['0021-857X', '1477-9552']",417129,2037,Uknown
062501720286,"['2203-5184', '1447-8420']",486369,28,Uknown
062501735349,"['2335-1578', '1111-2050', '2253-0738']",497828,492,Uknown
062501746147,"['1743-9078', '0790-7184']",442175,658,Uknown
062501751407,"['0208-5313', '2392-1242']",495241,9,Uknown
062501751412,['0208-533X'],481973,25,True
062501751585,"['0208-6808', '2545-0468']",481974,33,True
062501751592,['0208-7375'],476249,89,True
062501759307,['2666-2701'],500155,24,Uknown
062501759330,"['2666-4275', '2666-4283']",499836,104,Uknown
062501771850,"['1793-2548', '1793-0391']",475505,172,Uknown
062501793235,['1300-5707'],493196,142,Uknown
062501803316,"['1467-839X', '1367-2223']",438153,770,Uknown
062501814967,"['1760-8430', '0035-1652']",446601,121,Uknown
062501820268,"['0029-8514', '2450-8349']",481639,23,Uknown
062501820294,"['2450-8497', '1337-9291']",485861,65,Uknown
062501822608,"['1806-3845', '2179-8699']",489568,33,True
062501822642,"['1517-2120', '2179-8869']",490464,5,Uknown
062501828911,"['0102-1222', '2179-1740']",493560,5,True
062501828917,['2179-1902'],487093,24,True
062501843020,"['1749-6977', '1749-6985']",475306,441,Uknown
062501868730,['2686-6730'],498551,30,Uknown
062501892339,"['1390-4825', '2477-9199']",491273,7,True
062501892345,"['1390-8081', '2477-9245']",499159,11,True
062501897967,['0033-2097'],476159,993,Uknown
062501899019,['2227-538X'],437185,2,Uknown
062501900228,['2176-9230'],499583,21,Uknown
062501900338,['2545-2134'],498395,3,True
062501900344,"['0033-202X', '2545-2487']",486173,62,Uknown
062501900365,"['2657-8832', '2545-2525']",504044,3,True
062501900368,"['0137-7221', '2545-2622']",499161,571,Uknown
062501902549,"['2634-3614', '2634-3622']",503939,9,Uknown
062501902555,"['2634-3630', '2634-3649']",503938,14,Uknown
062501905629,"['2415-0940', '1609-8102']",493171,5,True
062501905635,"['2076-2674', '2415-0959']",498700,25,True
062501905684,"['0239-4278', '2450-3177']",487511,27,Uknown
062501905699,['2450-4424'],494979,8,Uknown
062501905727,"['2450-4564', '2450-4572']",490990,7,Uknown
062501905731,"['0137-4699', '2450-4580']",485633,26,Uknown
062501905809,"['2719-7778', '2450-4866']",491032,19,True
062501905825,"['2450-4939', '1233-8672']",488004,46,Uknown
062501905858,"['1233-8680', '2450-4947']",487211,37,True
062501905880,['2450-5005'],488273,11,Uknown
062501905909,['2450-5188'],488476,29,Uknown
062501905918,"['2450-5366', '2450-5358']",496549,31,True
062501914641,"['0718-2309', '0718-669X']",497599,6,Uknown
062501914725,['1224-7448'],484050,9,True
062501914736,"['1224-8150', '2601-9035']",490016,17,Uknown
062501914758,"['1224-8738', '2065-9636']",486385,28,True
062501914780,"['1224-8746', '2065-9563']",482990,50,Uknown
062501914797,"['1224-8754', '2065-9458']",489811,4,Uknown
062501914802,['1224-967X'],498191,21,Uknown
06250191923,['2561-4665'],494155,144,True
06250192127,['2561-7516'],502818,24,True
062501923204,"['0824-2577', '2293-734X']",472881,457,True
062501923374,"['2293-7374', '0034-429X']",446393,215,Uknown
062501923607,"['1206-9078', '2293-7609']",451530,131,Uknown
062501925502,"['0213-392X', '1989-4562']",504622,1,True
062501926472,['1331-3878'],483060,8,True
062501928898,"['2636-2139', '2518-4415', '2636-2147']",498788,28,True
062501928921,"['2636-2236', '0254-7597']",498902,2,True
062501936455,['1677-2954'],440355,39,True
062501937790,"['2158-8708', '2159-242X']",493591,91,True
062501937823,"['2159-2411', '2158-8724']",483804,36,True
062501950402,['0239-3271'],499108,24,Uknown
062501950416,"['2391-5862', '0239-4170']",483971,17,Uknown
062501950435,"['0239-4251', '2083-361X']",483972,10,Uknown
062501950447,['0239-426X'],496900,19,Uknown
062501950463,"['0239-5223', '2720-0779']",499578,77,True
062501950481,"['2449-8998', '0239-6858']",482065,17,True
062501953717,"['1803-5663', '2571-0281']",485782,1,True
062501953720,"['1803-6104', '1214-813X']",485425,328,True
062501953795,"['2336-4408', '1803-7380']",485153,52,Uknown
062501953799,"['1803-7399', '2336-4416']",483433,70,True
062501953802,"['1803-7402', '2336-4424']",485100,87,Uknown
062501953805,"['2336-4440', '1803-7410']",485045,13,True
062501953808,"['1803-7429', '2336-4513']",502027,7,Uknown
062501953811,"['1803-7445', '2336-453X']",485044,2,Uknown
062501953814,['1803-7550'],487274,3,True
062501957343,['2193-7281'],487881,173,Uknown
062501974870,['1981-4755'],484105,5,Uknown
06250198452,"['1474-0664', '0269-8897']",433105,794,Uknown
062501991908,"['2670-6229', '2670-6210']",500419,9,True
0625020043,['0149-7189'],422802,2535,Uknown
062502010961,"['1221-1273', '2065-3409']",488584,19,True
062502016299,"['2199-1235', '2199-1227']",502047,181,Uknown
062502017619,"['2330-1392', '2572-7184']",494199,77,Uknown
062502023432,"['0350-8501', '2560-3116']",503347,230,True
062502023562,"['0351-0840', '2459-671X']",482215,5,True
062502032916,"['0003-9756', '1474-0583']",438031,1002,Uknown
062502069143,['1805-9147'],489936,38,Uknown
062502069166,"['2336-4505', '1805-918X']",486096,34,Uknown
062502076177,['2514-8362'],492972,66,True
062502099338,['0095-5809'],438077,43,Uknown
062502109127,"['1015-2091', '2602-2648']",502917,21,True
062502109133,['1015-2105'],493997,26,Uknown
062502110314,"['0570-5398', '1570-0585']",437978,692,Uknown
062502110589,"['0570-6084', '2041-4102']",468692,179,Uknown
062502112214,['2179-2305'],483146,1,Uknown
062502127685,"['0212-0429', '2605-3314']",474651,119,True
062502127706,"['2605-3322', '0212-9426']",476157,289,True
062502136656,"['0776-3824', '2034-7871']",444168,298,Uknown
062502141491,['2236-5729'],488623,9,Uknown
0625021448,['0024-6301'],444481,3334,Uknown
062502198283,['2458-7508'],490686,128,Uknown
062502198294,['2458-7559'],495017,32,Uknown
062502198338,['2458-7672'],490543,230,Uknown
062502199335,['2247-4633'],484089,11,True
062502199387,"['2247-6377', '2247-8558']",493241,2,True
062502199391,['2247-7195'],490997,10,True
062502201620,"['0188-8900', '2007-5618']",497352,3,True
062502220163,['1309-0593'],490145,2,True
062502220166,"['1309-0674', '1309-0658']",487903,426,True
062502234502,"['2150-4857', '2150-4865']",476744,435,Uknown
062502236968,['2587-2559'],497017,102,True
0625022875,"['1477-450X', '0142-6001']",437924,1454,Uknown
0625022910,['0142-694X'],439838,371,Uknown
0625022925,"['1469-1817', '0142-7164']",437941,1573,Uknown
0625022947,"['1740-2344', '0142-7237']",440673,1064,Uknown
062502378749,['2392-6139'],505207,45,Uknown
062502378760,['2392-6163'],484118,4,Uknown
062502378763,['2392-7054'],487240,48,True
062502383616,['2165-0659'],480902,67,Uknown
062502398040,"['0924-8463', '1572-8382']",438113,477,Uknown
062502418435,"['0067-205X', '1444-6928']",488248,549,Uknown
0625024425,"['0170-8406', '1741-3044']",341656,2748,Uknown
062502442614,['2282-4979'],504987,2,Uknown
0625024469,"['1461-703X', '0261-0183']",340594,1176,Uknown
062502478,"['0966-8136', '1465-3427']",340634,1991,Uknown
062502494,"['1468-0378', '0966-8373']",440474,1184,Uknown
062502499,"['1747-7646', '0966-9582']",443820,1856,Uknown
0625025638,"['1354-0661', '1460-3713']",342825,732,Uknown
0625025662,"['0021-9894', '1741-6442']",442635,1067,Uknown
0625025714,"['1355-3259', '2044-8333']",421778,591,Uknown
0625025821,"['0963-9470', '1461-7293']",444289,737,Uknown
062502601366,"['1252-7017', '1777-5299']",476414,633,Uknown
062502616291,['2304-0394'],485847,257,True
062502631211,"['2409-3378', '2413-7294']",486332,4,Uknown
062502634857,"['2047-9077', '0261-4294']",502881,845,Uknown
062502635002,"['1748-619X', '0261-4340']",471764,327,Uknown
062502661743,"['2197-912X', '0044-2674']",448262,315,Uknown
062502676540,"['0075-1634', '1748-6181']",451955,417,Uknown
0625027059,"['0032-3179', '1467-923X']",445920,2527,Uknown
062502706667,['1409-4258'],488860,360,True
062502706769,"['1413-2311', '1980-4164']",489544,354,True
0625027241,"['0032-3217', '1467-9248']",433601,1710,Uknown
0625027300,"['2560-547X', '0354-1223', '0354-6497']",488333,77,True
062502745100,"['2091-0878', '2738-9707']",478508,67,True
062502747612,['2044-1398'],503023,285,Uknown
062502766900,"['1543-3951', '1755-6333']",481325,308,Uknown
062502766939,['1543-4044'],498784,115,Uknown
062502799856,['0094-5323'],342722,291,Uknown
062502862531,"['1933-6985', '2405-478X']",486514,64,Uknown
06250293668,['1572-3089'],476250,904,Uknown
0625030003,"['1573-0697', '0167-4544']",442524,7954,Uknown
0625030280,"['0167-482X', '1743-8942']",340582,1352,Uknown
0625030295,['0167-4870'],442784,2219,Uknown
062503051505,['2078-838X'],498101,10,Uknown
062503059809,['0926-6453'],450580,69,Uknown
062503062088,"['1358-684X', '1469-3585']",438964,767,Uknown
062503115695,"['2050-9804', '2050-9790']",486928,89,Uknown
062503115723,['2050-9863'],484936,48,True
0625031385,"['1573-3505', '0164-0305', '0882-2689']",443624,1736,Uknown
0625031439,"['0161-8105', '1550-9109']",343260,7126,Uknown
0625031497,"['0161-7761', '1548-1492']",437859,1258,Uknown
06250316967,"['1752-1378', '1752-1386']",471170,468,Uknown
06250328107,"['1469-2104', '0265-0517']",438655,778,Uknown
06250328253,"['1471-6437', '0265-0525']",447005,862,Uknown
062503293206,"['1745-0926', '1745-0918']",483408,528,Uknown
0625032999,"['0013-0117', '1468-0289']",440058,3957,Uknown
0625033069,"['0013-0133', '1468-0297']",341784,6502,Uknown
0625034273,"['1829-3824', '2738-2753']",488510,74,Uknown
0625034310,"['1109-4028', '1756-1108']",481085,1104,Uknown
062503438076,['1689-6416'],490586,1,Uknown
062503439244,['1807-4960'],498492,3,True
062503451606,"['2604-3521', '2604-6199']",501705,1,True
0625037124,"['1569-9854', '1566-5852']",443054,317,Uknown
062503756,"['0273-5024', '1543-2769']",443833,1347,Uknown
0625038101,"['0811-1146', '1476-7244']",447984,1070,Uknown
0625038608,"['1846-4580', '1848-2503']",499294,20,Uknown
0625038646,"['2221-1055', '2413-2322']",487841,166,Uknown
0625038800,['1526-0569'],440341,174,Uknown
0625039212,"['1747-0218', '1747-0226']",340720,2865,Uknown
06250394637,['2301-2595'],493332,45,Uknown
06250394666,['2301-2609'],504308,25,Uknown
0625040094,"['1773-018X', '1276-8707']",490962,359,True
0625040112,"['2545-1324', '2543-618X']",496943,32,Uknown
0625040157,['1951-6215'],489465,185,True
0625040471,"['0023-656X', '1469-9702']",444250,1412,Uknown
0625040544,"['1756-6053', '0023-8309']",444290,1674,Uknown
0625040566,"['0023-8333', '1467-9922']",339957,1781,Uknown
0625040746,"['1802-9876', '1802-971X']",491242,211,True
062504200,"['0300-953X', '1760-7256']",476202,933,Uknown
06250427227,"['0883-7066', '1099-1727']",339998,651,Uknown
06250435417,"['1067-8344', '0278-6656']",439115,401,Uknown
06250440844,"['2333-9934', '0095-280X']",499596,158,Uknown
0625044781,['1815-347X'],473174,190,True
06250452232,"['1613-3811', '0167-6164']",442352,272,Uknown
0625045396,['1809-127X'],472352,2053,True
0625046541,"['2500-2856', '2306-4099']",489626,97,True
06250465862,"['0378-7869', '2211-5757']",486488,7,Uknown
06250501466,"['1548-1395', '1055-1360']",471023,601,Uknown
062505143,"['0037-9174', '1957-7842']",481695,1036,True
0625051464,"['2213-4379', '0006-2294']",342304,1240,True
06250543088,['2399-6714'],497083,26,True
06250543106,['2399-7117'],504679,35,True
0625054817,"['0256-4718', '1753-5387']",480216,866,True
0625055935,"['2041-6962', '0038-4283']",447678,1493,Uknown
06250586463,['2663-8134'],503751,3,True
06250586541,"['2663-886X', '2524-0943']",499440,11,Uknown
0625059652,"['0014-214X', '1708-9069']",440381,609,Uknown
0625059666,['0014-2921'],342624,4668,Uknown
06250605342,"['2101-0013', '0766-5075']",468990,150,Uknown
06250605359,['0766-5598'],446604,561,Uknown
062506330,"['0883-8151', '1550-6878']",442517,1392,Uknown
062506332,['0883-9026'],442526,1383,Uknown
06250709411,"['2040-4352', '2040-4344']",476974,129,Uknown
06250709448,"['2040-4417', '2040-4425']",478705,93,Uknown
06250724247,"['2287-965X', '2287-9811']",487118,66,Uknown
06250736631,"['1053-0819', '1573-3513']",442482,798,Uknown
06250746602,"['2214-4463', '2214-4471']",480690,38,Uknown
06250769858,"['1557-783X', '1075-8216']",446031,842,Uknown
062507979,"['0031-921X', '1943-4928']",445818,6010,Uknown
0625088357,"['2045-4821', '2045-4813']",477842,178,Uknown
0625088399,['2045-5224'],493578,50,True
0625088495,"['2045-5844', '2045-5836']",486858,66,Uknown
0625088527,"['2045-5852', '2045-5860']",487034,67,Uknown
0625088558,['2045-5879'],487040,136,Uknown
0625088595,"['2045-5895', '2045-5909']",480011,117,Uknown
0625088641,"['2045-6298', '2045-6301']",477018,37,Uknown
06250941128,"['1469-8382', '1363-9811']",441559,456,Uknown
06250941266,"['1364-0429', '2049-4572']",450868,72,True
06250951560,"['1356-9783', '1470-112X']",446424,881,Uknown
062509530,['0160-2896'],342490,2080,Uknown
062509619,"['1573-3270', '1090-0586', '0363-3586']",437943,324,Uknown
062509666,['1090-5138'],440539,1373,Uknown
062509676,['1090-7009'],446485,1049,Uknown
06250973474,"['2365-953X', '0049-8653']",341046,837,Uknown
06250977943,"['2045-239X', '0068-2462']",445577,764,Uknown
06250996744,"['1533-8541', '0734-8584']",446641,490,Uknown
062601009143,"['2104-385X', '0035-3833']",446629,266,Uknown
062601009604,"['2295-9696', '0035-3620']",484488,102,Uknown
062601057427,"['1467-2235', '1467-2227']",440257,1005,Uknown
062601067248,"['2619-0966', '0131-6141']",495291,158,Uknown
062601078263,"['1301-8566', '2667-5005']",490183,194,Uknown
062601119991,"['1568-5209', '0022-4995']",443911,905,Uknown
062601125773,"['0022-5266', '1759-3999']",444039,508,Uknown
06260112844,"['1059-0161', '1573-7756']",442446,289,Uknown
062601136380,"['1553-4529', '1553-4510']",470022,279,Uknown
06260116965,"['0162-3532', '2162-9501']",442312,884,Uknown
062601196950,['1300-8781'],496760,89,Uknown
062601196953,['1300-8811'],500312,675,True
06260126499,"['1565-5423', '1553-3956', '1565-1525']",484110,150,Uknown
06260128843,['2667-3231'],504707,1,True
062601301240,"['1474-0532', '0263-6751']",437694,483,Uknown
062601310336,"['1532-7973', '0835-1813']",446442,666,Uknown
062601326274,"['1988-320X', '0037-0894']",446838,269,True
062601326370,"['0082-5638', '1988-3218']",481826,599,True
062601365644,"['2500-5308', '0122-8706']",493267,487,True
062601370745,"['1336-2364', '0037-6787']",474139,1,Uknown
062601370748,"['0037-6795', '2222-4327']",413603,143,Uknown
062601370801,['0037-6973'],481690,2,True
062601370804,['0037-6981'],481691,4,Uknown
062601370810,"['0037-699X', '1336-8605']",481692,4,True
